Place Name,Review Name,Relative Publish Time Description,Rating,Text,Original Text,Author Display Name,Author URI,Author Photo URI,Publish Time
Pp Mif,places/ChIJ___P-JzdOkcR-jfTQTvgqg8/reviews/ChdDSUhNMG9nS0VJQ0FnSURNMU5mQmxBRRAB,4 years ago,2,,,SPACE X,https://www.google.com/maps/contrib/100811184781970672192/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVIl1RELW0XVnQ7zJJku2ByzjtxYw7TsRzAEv_lCqHRu4TtzN5E=s128-c0x00000000-cc-rp-mo-ba4,2019-12-18T09:51:45Z
Pp Mif,places/ChIJ___P-JzdOkcR-jfTQTvgqg8/reviews/ChZDSUhNMG9nS0VJQ0FnSUNvenBpNGZREAE,5 years ago,5,,,Rostyslav Gavrylo,https://www.google.com/maps/contrib/106259955319930309383/reviews,https://lh3.googleusercontent.com/a/ACg8ocJr7-8xre9fLDHRxbKzVNBxBejgjoKA0GPSCpe5oWcgm8n3fpo=s128-c0x00000000-cc-rp-mo-ba4,2019-02-15T18:49:07Z
Spilka Bakery,places/ChIJzbFY1ZvdOkcRWZpMW3PEBEw/reviews/ChdDSUhNMG9nS0VJQ0FnSUNkcnZxcGpRRRAB,a month ago,5,"A wonderful establishment, very tasty pastries, especially pizza 🔥🔥🔥
Very tasty coffee ☕️💕
I especially want to note the service, excellent staff, very nice employees.
Thank you very much for the atmosphere!","Прекрасний заклад , дуже смачна випічка , особливо піца🔥🔥🔥
Дуже смачна кава ☕️💕
Особливо хочу відмітити обслуговування , чудовий персонал, дуже милі працівники .
Дуже дякую Вам за атмосферу !",Марія Ігітова,https://www.google.com/maps/contrib/118086482392082721040/reviews,https://lh3.googleusercontent.com/a-/ALV-UjX6zFI85ALv30ZBKmCNSrbiM1PDm_gwu1tFMpwPX9tvcjTQ0q5EWA=s128-c0x00000000-cc-rp-mo,2024-02-15T08:48:53Z
Spilka Bakery,places/ChIJzbFY1ZvdOkcRWZpMW3PEBEw/reviews/ChdDSUhNMG9nS0VJQ0FnSUM5bWJhT2dnRRAB,a month ago,5,"A cool establishment ""in the area"", now you don't need to go to the center to eat a delicious pizza or have breakfast😊
Baking and food are very tasty - and pizza is my top. Among the Neapolitan pizzas, it is probably the best I tried in Lviv. And sauces for sides - van lav.
And, of course, a strong filter - to cheer up after a hearty lunch.

Therefore, the establishment is definitely my recommendation😀","Крутий заклад «на районі», тепер щоб зʼїсти смачну піцу чи поснідати не потрібно їхати в центр😊
Випічка та їжа дуже смачні - та піца то мій топ. Серед неаполітанських піц - напевно найкраща що пробував у Львові. А ще соуси для бортиків - ван лав.
Ну і звичайно міцний фільтр - щоб збадьоритися після ситного обіду.

Тому заклад точно мій рекомендасьйон😀",Sergii Bogatskyi,https://www.google.com/maps/contrib/112947852689341885555/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXTlBF-Uq40ayzWWAPaRwig_PqYK-nLDKzVADbPXuCGKfc6We5xlg=s128-c0x00000000-cc-rp-mo-ba3,2024-03-07T04:39:20Z
Spilka Bakery,places/ChIJzbFY1ZvdOkcRWZpMW3PEBEw/reviews/ChZDSUhNMG9nS0VJQ0FnSUM5MmQ2QVF3EAE,a month ago,5,"Nice establishment, friendly staff, always happy to see you😊
Very tasty coffee☕️, and the smell of fresh baked goods will wake up your appetite🤤","Гарний заклад, привітний персонал, завжди тобі раді😊
Дуже смачна кава☕️, а запах свіжою випічки розбудить ваш апетит🤤",Роман Фредина,https://www.google.com/maps/contrib/113042339855748635374/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXdJcOByBRkD6aX3OzN5ue2qxbxaRTWM5_-2lmMXsob5s-Tj3g=s128-c0x00000000-cc-rp-mo,2024-03-07T06:16:58Z
Spilka Bakery,places/ChIJzbFY1ZvdOkcRWZpMW3PEBEw/reviews/ChZDSUhNMG9nS0VJQ0FnSURkcU9Xd2Z3EAE,a month ago,5,"Very tasty and cozy😌 Good presentation of dishes🙂 And most importantly, filling😋",Дуже смачно та затишно😌 Гарна подача страв🙂 І найголовніше ситно😋,Roxo Lana,https://www.google.com/maps/contrib/111331971952256456705/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVYyENRBaAVar8wWnhCaiCEKpBNDI_bxv6g67gZ3azU1isVlbA=s128-c0x00000000-cc-rp-mo,2024-02-20T17:04:32Z
Spilka Bakery,places/ChIJzbFY1ZvdOkcRWZpMW3PEBEw/reviews/ChdDSUhNMG9nS0VJQ0FnSURaall2QmlBRRAB,6 months ago,4,"In addition to typical cafe dishes such as breakfast, pastries and coffee, they also serve delicious pizza and pasta.

Definitely the best place in the area to eat ❤️","Крім типових для кафе страв типу сніданків, випічки і кави, ще подають смачну піцу та пасту.

Однозначно найкраще місце на районі, де можна поїсти ❤️",Олексій Паламар,https://www.google.com/maps/contrib/113739282143381634945/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVxeREQlNMpBS3wjM7dgpzAbklVvvE-shhGXhfo1ZT58mphHodyNg=s128-c0x00000000-cc-rp-mo-ba7,2023-10-06T06:44:22Z
Salalat Угорська,places/ChIJoZr1KHbnOkcRQ8RMtpdItww/reviews/ChdDSUhNMG9nS0VJQ0FnSUNaeV8zRWt3RRAB,6 months ago,5,On of the best places for salads and pizza 🍕 in town 😀,On of the best places for salads and pizza 🍕 in town 😀,Vitaliy Smuk,https://www.google.com/maps/contrib/111327153270753011728/reviews,https://lh3.googleusercontent.com/a/ACg8ocJjhEb4fwK6RvrgarFxERYE2xJaefDkQg8XgLrS0mPWauAM3A=s128-c0x00000000-cc-rp-mo,2023-09-18T08:30:01Z
Salalat Угорська,places/ChIJoZr1KHbnOkcRQ8RMtpdItww/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxd2FUVW1nRRAB,3 months ago,5,"A wonderful institution. Very tasty cuisine. The pear and door blue pizza is fantastic. Seasonal fruit salad is unsurpassed. I recommend trying cherry mulled wine. Great waitresses. Thank you for always good service. Add decaffeinated coffee to the menu, please.",Чудовий заклад. Дуже смачна кухня. Піца з грушею та дор-блю фантастична. Салат з сезонними фруктами неперевершений. Рекомендую спробувати вишневий глінтвейн. Чудові офіціантки. Дякую за завжди гарне обслуговування. Додайте в меню безкофеїнову каву будь ласка.,Циндра Юля,https://www.google.com/maps/contrib/104103373296460499146/reviews,https://lh3.googleusercontent.com/a/ACg8ocIi1x6RkgL74Q_dlO0Lqdd4lSrQMoAMDulDsk-wvmb-XqCNrQ=s128-c0x00000000-cc-rp-mo-ba5,2023-12-30T21:28:50Z
Salalat Угорська,places/ChIJoZr1KHbnOkcRQ8RMtpdItww/reviews/ChdDSUhNMG9nS0VJQ0FnSUNONzgtOGdnRRAB,2 months ago,5,"1. Delicious
2. There is water and a bed for animals!
3. There is a child seat
4. There is a stand for wet umbrellas
5. Clean toilet (I have a point on this)
6. Contactless payment at the table (my favorite)","1. Смачно
2. Є водичка та лежак для тварин!
3. Є дитяче крісло
4. Є підставка під мокрі парасолі
5. Чиста вбиральня (в мене на цьому пунктик)
6. Безконтактний розрахунок на столику (моє улюблене)",Olena Krylova,https://www.google.com/maps/contrib/112470460950364632086/reviews,https://lh3.googleusercontent.com/a/ACg8ocJIWNwQyk7zTtr3PFoSGNTNTEeMduJX5Uo_TnajzPSO_5O1zQ=s128-c0x00000000-cc-rp-mo-ba3,2024-01-19T07:39:48Z
Salalat Угорська,places/ChIJoZr1KHbnOkcRQ8RMtpdItww/reviews/ChdDSUhNMG9nS0VJQ0FnSUNaNi1iT3lnRRAB,6 months ago,5,"Salads and pastas are simply great, nice staff and cool atmosphere❤️
Thanks to this establishment, I fell in love with cream soups🤤
I am glad that you are developing and opening more and more establishments🫶🏻","Салати та пасти просто чудові, приємний персонал та класна атмосфера❤️
Завдяки цьому закладу полюбила крем-супи🤤
Рада що ви розвиваєтесь та відкриваєте дедалі більше закладів🫶🏻",Anastasiia Shalagina,https://www.google.com/maps/contrib/101615524370166620494/reviews,https://lh3.googleusercontent.com/a-/ALV-UjX9-5lKdldTTvQOfyCGW9Qvc91LQMWuZUxDYDgTim6K0YcQkgj9eA=s128-c0x00000000-cc-rp-mo-ba3,2023-09-18T13:46:09Z
Salalat Угорська,places/ChIJoZr1KHbnOkcRQ8RMtpdItww/reviews/ChdDSUhNMG9nS0VJQ0FnSUNEaHByV2xnRRAB,a week ago,1,"I took pizza with salami. In this establishment, “salami” is sausage for 50 UAH/kg!!!",Взяла пиццу с салями. В данном заведении «салями» -это колбаса за 50 грн/кг!!!,Карина Земляная,https://www.google.com/maps/contrib/114862682225830865052/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWYiXeEc6eKt52VMSfQDv5RNMii-HwiKmJPdSKD-3ocs0FHtah4iw=s128-c0x00000000-cc-rp-mo,2024-03-27T12:55:03Z
Ukrayinsʹke Podvir'ya,places/ChIJy65vRXLdOkcRWTSdV4YBZ4k/reviews/ChdDSUhNMG9nS0VJQ0FnSURWeDQ3VGtRRRAB,3 months ago,5,Great recommendation to those who are on a short visit in the city. The place will satisfy your craving for both national atmosphere and quite decent cuisine.,Great recommendation to those who are on a short visit in the city. The place will satisfy your craving for both national atmosphere and quite decent cuisine.,Elena,https://www.google.com/maps/contrib/113267985701071981373/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUooBPZf36iB3FNv0WEInmNrLDKyv6zw29h9RoV8ZLp5JT1Z7CK=s128-c0x00000000-cc-rp-mo-ba4,2023-12-17T12:16:56Z
Ukrayinsʹke Podvir'ya,places/ChIJy65vRXLdOkcRWTSdV4YBZ4k/reviews/ChdDSUhNMG9nS0VJQ0FnSURxbHZ2NWlnRRAB,2 years ago,5,"Beautiful place, the food is amazing, the service was great. They have gluten free options and they were very helpful to help me find out what I could eat. The food was delicious","Beautiful place, the food is amazing, the service was great. They have gluten free options and they were very helpful to help me find out what I could eat. The food was delicious",Ana Nogueira,https://www.google.com/maps/contrib/102428931323989378482/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXwP36au5lvPrQE7wNYdC0HXB6FbLCushjPekW1IPSvQW15-Tfr=s128-c0x00000000-cc-rp-mo-ba4,2021-07-07T21:10:35Z
Ukrayinsʹke Podvir'ya,places/ChIJy65vRXLdOkcRWTSdV4YBZ4k/reviews/ChdDSUhNMG9nS0VJQ0FnSUNHMkx6VXV3RRAB,2 years ago,4,"Nice place. But... I've ordered a starter, borsh and beer... The order of serving was strange - borsh and the beer, and then the starter... strange....","Nice place. But... I've ordered a starter, borsh and beer... The order of serving was strange - borsh and the beer, and then the starter... strange....",German T.,https://www.google.com/maps/contrib/101909888204612850820/reviews,https://lh3.googleusercontent.com/a-/ALV-UjU6wg-LrioMxx8izlAA3AC_Fk6E7mkXHdTz4-2gDBdrveuq6P2UeQ=s128-c0x00000000-cc-rp-mo-ba6,2021-10-19T15:09:25Z
Ukrayinsʹke Podvir'ya,places/ChIJy65vRXLdOkcRWTSdV4YBZ4k/reviews/ChZDSUhNMG9nS0VJQ0FnSURVc1lEMldREAE,4 years ago,3,The food was good but not the best I had. Service was not great either. Average restaurant for me,The food was good but not the best I had. Service was not great either. Average restaurant for me,Sandra D.,https://www.google.com/maps/contrib/102110308658261378931/reviews,https://lh3.googleusercontent.com/a/ACg8ocK1tEcwUgQJ9rQPw4ZlL5xZ9OcH6OP0o5oz5UIZXPnmrSfKMg=s128-c0x00000000-cc-rp-mo-ba4,2019-08-26T16:07:05Z
Ukrayinsʹke Podvir'ya,places/ChIJy65vRXLdOkcRWTSdV4YBZ4k/reviews/ChdDSUhNMG9nS0VJQ0FnSURtbE1hS3JRRRAB,2 years ago,5,"Spotless, calm and cozy place to relax and have lunch or dinner, especially on these cold snowy ❄️ days.
The service is great and quick
The food was good and tasty.
The prices are raisonnable,not expensive despite the restaurant is in the heart of Lviv, almost just in front of the opera theater.
I highly recommend.","Spotless, calm and cozy place to relax and have lunch or dinner, especially on these cold snowy ❄️ days.
The service is great and quick
The food was good and tasty.
The prices are raisonnable,not expensive despite the restaurant is in the heart of Lviv, almost just in front of the opera theater.
I highly recommend.",Yahia M,https://www.google.com/maps/contrib/117857189945831805396/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVj-wjj6NibINdTl7pefbavTv6wXEer4vWbfnhodWrTS8eY3iRb=s128-c0x00000000-cc-rp-mo-ba3,2022-01-19T18:19:31Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSUNhcXFPc213RRAB,2 years ago,5,"Great place for food and drinks! Lots of vegan options and very welcoming people! Place with the soul, handpicked accessories, plates, glasses and decent cocktails! Definitely recommended.","Great place for food and drinks! Lots of vegan options and very welcoming people! Place with the soul, handpicked accessories, plates, glasses and decent cocktails! Definitely recommended.",Yulia Darmorez,https://www.google.com/maps/contrib/116115822856671276807/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUdx736PaNAdexrKVhFogQ9p74CLOh6DgDRtlGLjXQweoRaHO238w=s128-c0x00000000-cc-rp-mo-ba4,2021-07-28T15:39:08Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNxek5LeUtnEAE,2 years ago,5,Perfect place to have coffee and good food. Try cappuccino with hazelnut milk!,Perfect place to have coffee and good food. Try cappuccino with hazelnut milk!,Karde Guner,https://www.google.com/maps/contrib/116925978185118743845/reviews,https://lh3.googleusercontent.com/a/ACg8ocJOE0m6y4fuh-TAC-IEajB6ntQQdRaqCu3VGQvO7FHHIKB0tJU=s128-c0x00000000-cc-rp-mo,2021-05-29T12:12:59Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSURHM2RxR3ZRRRAB,2 years ago,5,"Great stuff ,great place, wanderful coffee and best dessert","Great stuff ,great place, wanderful coffee and best dessert",Abdulaziz Almalki,https://www.google.com/maps/contrib/107468413415914229923/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWY9ho7p2gsyMC0AmW6gR8CvVourd01gKrIJKCG7mOIK-1npMVgzg=s128-c0x00000000-cc-rp-mo-ba4,2021-12-06T22:32:38Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSURxOHVIY3BnRRAB,2 years ago,5,"Today my friend and I were in a wonderful place where we managed to combine style, concept, taste and friendliness) incredible coffee, delicious bowls. The prices are not low, but believe me, this place is a must visit. I really, really liked it)","Сегодня мы с моей подругой были в чудесном месте, где удалось совместить стиль, концепцию, вкус и доброжелательность) невероятный кофе, вкусные боулы. Цены не низкие, но поверьте, это место обязательно к посещению. Очень-очень понравилось)",Аня Смирнова,https://www.google.com/maps/contrib/105320360987600781900/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXxmwhoJSI-5K7ddYyikK1DBqMZJi5U7RQvyrZgA91mdJIO9G2P=s128-c0x00000000-cc-rp-mo-ba3,2021-07-04T11:31:38Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSURLdnFDbjVRRRAB,2 years ago,5,"I really liked the coffee, it is definitely my top in Lviv, especially the rice-hazelnut cappuccino ❤️
And in general, there is a large selection of vegetable, next time I want to taste your matcha 😉","Мені дуже сподобалась кава, це напевно мій топ у Львові, особливо капучіно на рисово-фундучному ❤️
І взагалі тут великий вибір рослинного, наступного разу ше хочу скуштувати вашу матчу 😉",Микола ГЛушко,https://www.google.com/maps/contrib/103980106594458082280/reviews,https://lh3.googleusercontent.com/a/ACg8ocJkH3wQGM1n1qdaQhGf_NsFqHib4nYpDjOJ-FLOUz_-aZN9ew=s128-c0x00000000-cc-rp-mo,2021-05-12T09:54:18Z
